Reading Airport file from airports.txt
Read Airports: There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Read Routes: There were 68292 routes with IATA code
Calculating Page Rank
PageRank Result:
4515 : 2.8324599915e-05 -> Tshikapa Airport, Congo (Kinshasa)
4516 : 2.8324599915e-05 -> Lodja Airport, Congo (Kinshasa)
4517 : 2.8324599915e-05 -> Ilebo Airport, Congo (Kinshasa)
4518 : 2.8324599915e-05 -> Gamba, Gabon
4519 : 2.8324599915e-05 -> Foula Airport, United Kingdom
4520 : 2.8324599915e-05 -> Outer Skerries Airport, United Kingdom
4521 : 2.8324599915e-05 -> Papa Stour Airport, United Kingdom
4522 : 2.8324599915e-05 -> Lauriston Airport, Grenada
4523 : 2.8324599915e-05 -> Ceuta Heliport, Spain
4524 : 2.8324599915e-05 -> Sherbro International Airport, Sierra Leone
4525 : 2.8324599915e-05 -> Bo Airport, Sierra Leone
4526 : 2.8324599915e-05 -> Kenema Airport, Sierra Leone
4527 : 2.8324599915e-05 -> Groennedal Heliport, Greenland
4528 : 2.8324599915e-05 -> Akunnaaq Heliport, Greenland
4529 : 2.8324599915e-05 -> Iginniarfik Heliport, Greenland
4530 : 2.8324599915e-05 -> Smara Airport, Western Sahara
4531 : 2.8324599915e-05 -> Baco Airport, Ethiopia
4532 : 2.8324599915e-05 -> Beica Airport, Ethiopia
4533 : 2.8324599915e-05 -> Combolcha Airport, Ethiopia
4534 : 2.8324599915e-05 -> Dembidollo Airport, Ethiopia
4535 : 2.8324599915e-05 -> Gore Airport, Ethiopia
4536 : 2.8324599915e-05 -> Mizan Teferi Airport, Ethiopia
4537 : 2.8324599915e-05 -> Tippi Airport, Ethiopia
4538 : 2.8324599915e-05 -> Alula Airport, Somalia
4539 : 2.8324599915e-05 -> Burao Airport, Somalia
4540 : 2.8324599915e-05 -> El Arish International Airport, Egypt
4541 : 2.8324599915e-05 -> Mitiga Airport, Libya
4542 : 2.8324599915e-05 -> Atbara Airport, Sudan
4543 : 2.8324599915e-05 -> Bukoba Airport, Tanzania
4544 : 2.8324599915e-05 -> Kigoma Airport, Tanzania
4545 : 2.8324599915e-05 -> Kikwetu Airport, Tanzania
4546 : 2.8324599915e-05 -> Musoma Airport, Tanzania
4547 : 2.8324599915e-05 -> Shinyanga Airport, Tanzania
4548 : 2.8324599915e-05 -> Tabora Airport, Tanzania
4549 : 2.8324599915e-05 -> Gulu Airport, Uganda
4550 : 2.8324599915e-05 -> San Domino Island Heliport, Italy
4551 : 2.8324599915e-05 -> Alamogordo White Sands Regional Airport, United States
4552 : 2.8324599915e-05 -> Kili Airport, Marshall Islands
4553 : 2.8324599915e-05 -> Pease International Tradeport, United States
4554 : 2.8324599915e-05 -> Reading Regional Carl A Spaatz Field, United States
4555 : 2.8324599915e-05 -> Kiwayu (Mkononi) Airport, Kenya
4556 : 2.8324599915e-05 -> Île d'Yeu Airport, France
4557 : 2.8324599915e-05 -> EuroAirport, France
4558 : 2.8324599915e-05 -> La Môle Airport, France
4559 : 2.8324599915e-05 -> Pécs-Pogány Airport, Hungary
4560 : 2.8324599915e-05 -> Győr-Pér International Airport, Hungary
4561 : 2.8324599915e-05 -> Aosta Airport, Italy
4562 : 2.8324599915e-05 -> Salerno Pontecagnano Airport, Italy
4563 : 2.8324599915e-05 -> Usak Airport, Turkey
4564 : 2.8324599915e-05 -> Sanliurfa Airport, Turkey
4565 : 2.8324599915e-05 -> Samsun-Çarşamba Airport, Turkey
4566 : 2.8324599915e-05 -> Žilina Airport, Slovakia
4567 : 2.8324599915e-05 -> Middle Caicos Airport, Turks and Caicos Islands
4568 : 2.8324599915e-05 -> Dr Joaquin Balaguer International Airport, Dominican Republic
4569 : 2.8324599915e-05 -> Puerto Barrios Airport, Guatemala
4570 : 2.8324599915e-05 -> Quezaltenango Airport, Guatemala
4571 : 2.8324599915e-05 -> Utirik Airport, Marshall Islands
4572 : 2.8324599915e-05 -> Ailuk Airport, Marshall Islands
4573 : 2.8324599915e-05 -> Aur Island Airport, Marshall Islands
4574 : 2.8324599915e-05 -> Enyu Airfield, Marshall Islands
4575 : 2.8324599915e-05 -> Jabot Airport, Marshall Islands
4576 : 2.8324599915e-05 -> Jeh Airport, Marshall Islands
4577 : 2.8324599915e-05 -> Kaben Airport, Marshall Islands
4578 : 2.8324599915e-05 -> Likiep Airport, Marshall Islands
4579 : 2.8324599915e-05 -> Maloelap Island Airport, Marshall Islands
4580 : 2.8324599915e-05 -> Mejit Atoll Airport, Marshall Islands
4581 : 2.8324599915e-05 -> Majkin Airport, Marshall Islands
4582 : 2.8324599915e-05 -> Namorik Atoll Airport, Marshall Islands
4583 : 2.8324599915e-05 -> Rongelap Island Airport, Marshall Islands
4584 : 2.8324599915e-05 -> Jaluit Airport, Marshall Islands
4585 : 2.8324599915e-05 -> Woja Airport, Marshall Islands
4586 : 2.8324599915e-05 -> Wotje Atoll Airport, Marshall Islands
4587 : 2.8324599915e-05 -> Wotho Island Airport, Marshall Islands
4588 : 2.8324599915e-05 -> Ahuas Airport, Honduras
4589 : 2.8324599915e-05 -> Mili Island Airport, Marshall Islands
4590 : 2.8324599915e-05 -> Captain Rogelio Castillo National Airport, Mexico
4591 : 2.8324599915e-05 -> Ciudad Constitución Airport, Mexico
4592 : 2.8324599915e-05 -> Guerrero Negro Airport, Mexico
4593 : 2.8324599915e-05 -> Alonso Valderrama Airport, Panama
4594 : 2.8324599915e-05 -> Enrique Adolfo Jimenez Airport, Panama
4595 : 2.8324599915e-05 -> Captain Ramon Xatruch Airport, Panama
4596 : 2.8324599915e-05 -> Barra del Colorado Airport, Costa Rica
4597 : 2.8324599915e-05 -> Playa Samara Airport, Costa Rica
4598 : 2.8324599915e-05 -> Jeremie Airport, Haiti
4599 : 2.8324599915e-05 -> Port-de-Paix Airport, Haiti
4600 : 2.8324599915e-05 -> Alberto Delgado Airport, Cuba
4601 : 2.8324599915e-05 -> Salina Cruz Naval Air Station, Mexico
4602 : 2.8324599915e-05 -> Congo Town Airport, Bahamas
4603 : 2.8324599915e-05 -> Arthurs Town Airport, Bahamas
4604 : 2.8324599915e-05 -> New Bight Airport, Bahamas
4605 : 2.8324599915e-05 -> Nassau Paradise Island Airport, Bahamas
4606 : 2.8324599915e-05 -> Manihiki Island Airport, Cook Islands
4607 : 2.8324599915e-05 -> Penrhyn Island Airport, Cook Islands
4608 : 2.8324599915e-05 -> Malolo Lailai Island Airport, Fiji
4609 : 2.8324599915e-05 -> Mana Island Airport, Fiji
4610 : 2.8324599915e-05 -> Moala Airport, Fiji
4611 : 2.8324599915e-05 -> Ngau Airport, Fiji
4612 : 2.8324599915e-05 -> Koro Island Airport, Fiji
4613 : 2.8324599915e-05 -> Kaufana Airport, Tonga
4614 : 2.8324599915e-05 -> Lifuka Island Airport, Tonga
4615 : 2.8324599915e-05 -> Kuini Lavenia Airport, Tonga
4616 : 2.8324599915e-05 -> Niue International Airport, Niue
4617 : 2.8324599915e-05 -> Mountain Airport, Nepal
4618 : 2.8324599915e-05 -> Maota Airport, Samoa
4619 : 2.8324599915e-05 -> Apataki Airport, French Polynesia
4620 : 2.8324599915e-05 -> Naone Airport, Vanuatu
4621 : 2.8324599915e-05 -> Redcliffe Airport, Vanuatu
4622 : 2.8324599915e-05 -> North West Santo Airport, Vanuatu
4623 : 2.8324599915e-05 -> Faizabad Airport, Afghanistan
4624 : 2.8324599915e-05 -> Saul Airport, French Guiana
4625 : 2.8324599915e-05 -> Wadi Al Dawasir Airport, Saudi Arabia
4626 : 2.8324599915e-05 -> Rafsanjan Airport, Iran
4627 : 2.8324599915e-05 -> Bannu Airport, Pakistan
4628 : 2.8324599915e-05 -> Jiwani Airport, Pakistan
4629 : 2.8324599915e-05 -> Hyderabad Airport, Pakistan
4630 : 2.8324599915e-05 -> Khuzdar Airport, Pakistan
4631 : 2.8324599915e-05 -> Ormara Airport, Pakistan
4632 : 2.8324599915e-05 -> Parachinar Airport, Pakistan
4633 : 2.8324599915e-05 -> Sehwan Sharif Airport, Pakistan
4634 : 2.8324599915e-05 -> Kamishly Airport, Syria
4635 : 2.8324599915e-05 -> EL Real Airport, Panama
4636 : 2.8324599915e-05 -> Tadji Airport, Papua New Guinea
4637 : 2.8324599915e-05 -> Gasmata Island Airport, Papua New Guinea
4638 : 2.8324599915e-05 -> Ihu Airport, Papua New Guinea
4639 : 2.8324599915e-05 -> Nissan Island Airport, Papua New Guinea
4640 : 2.8324599915e-05 -> Jacquinot Bay Airport, Papua New Guinea
4641 : 2.8324599915e-05 -> Kandrian Airport, Papua New Guinea
4642 : 2.8324599915e-05 -> Kokoda Airport, Papua New Guinea
4643 : 2.8324599915e-05 -> Kamusi Airport, Papua New Guinea
4644 : 2.8324599915e-05 -> Lake Murray Airport, Papua New Guinea
4645 : 2.8324599915e-05 -> Obo Airport, Papua New Guinea
4646 : 2.8324599915e-05 -> Suki Airport, Papua New Guinea
4647 : 2.8324599915e-05 -> Nuku Airport, Papua New Guinea
4648 : 2.8324599915e-05 -> Baimuru Airport, Papua New Guinea
4649 : 2.8324599915e-05 -> Wipim Airport, Papua New Guinea
4650 : 2.8324599915e-05 -> El Nido Airport, Philippines
4651 : 2.8324599915e-05 -> Kalaupapa Airport, United States
4652 : 2.8324599915e-05 -> Eniwetok Airport, Marshall Islands
4653 : 2.8324599915e-05 -> Matsu Nangan Airport, Taiwan
4654 : 2.8324599915e-05 -> Hengchun Airport, Taiwan
4655 : 2.8324599915e-05 -> Matsu Beigan Airport, Taiwan
4656 : 2.8324599915e-05 -> Okadama Airport, Japan
4657 : 2.8324599915e-05 -> Mokpo Airport, South Korea
4658 : 2.8324599915e-05 -> Cuyo Airport, Philippines
4659 : 2.8324599915e-05 -> General Enrique Mosconi Airport, Argentina
4660 : 2.8324599915e-05 -> Las Heras Airport, Argentina
4661 : 2.8324599915e-05 -> Antoine De St Exupery Airport, Argentina
4662 : 2.8324599915e-05 -> Gobernador Gregores Airport, Argentina
4663 : 2.8324599915e-05 -> Santa Teresita Airport, Argentina
4664 : 2.8324599915e-05 -> Goulburn Airport, Australia
4665 : 2.8324599915e-05 -> Toledo Airport, Brazil
4666 : 2.8324599915e-05 -> Pucón Airport, Chile
4667 : 2.8324599915e-05 -> Puerto Rico Airport, Bolivia
4668 : 2.8324599915e-05 -> Reyes Airport, Bolivia
4669 : 2.8324599915e-05 -> Zorg en Hoop Airport, Suriname
4670 : 2.8324599915e-05 -> Mucuri Airport, Brazil
4671 : 2.8324599915e-05 -> Boorama Airport, Somalia
4672 : 2.8324599915e-05 -> Maria Reiche Neuman Airport, Peru
4673 : 2.8324599915e-05 -> Escuela Mariscal Sucre Airport, Venezuela
4674 : 2.8324599915e-05 -> Codrington Airport, Antigua and Barbuda
4675 : 2.8324599915e-05 -> St-François Airport, Guadeloupe
4676 : 2.8324599915e-05 -> Les Bases Airport, Guadeloupe
4677 : 2.8324599915e-05 -> Tuscaloosa Rgnl, United States
4678 : 2.8324599915e-05 -> Smith Fld, United States
4679 : 2.8324599915e-05 -> Johnston Atoll, Johnston Atoll
4680 : 2.8324599915e-05 -> Yuzhny, Russia
4681 : 2.8324599915e-05 -> Turkmenabat, Turkmenistan
4682 : 2.8324599915e-05 -> Kogalym International, Russia
4683 : 2.8324599915e-05 -> Kresty, Russia
4684 : 2.8324599915e-05 -> Washington Union Station, United States
4685 : 2.8324599915e-05 -> Bykovo, Russia
4686 : 2.8324599915e-05 -> Fornebu, Norway
4687 : 2.8324599915e-05 -> Renner Fld, United States
4688 : 2.8324599915e-05 -> Lamar Muni, United States
4689 : 2.8324599915e-05 -> Gallup Muni, United States
4690 : 2.8324599915e-05 -> Uzundzhovo, Bulgaria
4691 : 2.8324599915e-05 -> Ust-Ilimsk, Russia
4692 : 2.8324599915e-05 -> Egelsbach, Germany
4693 : 2.8324599915e-05 -> General Manuel Carlos Piar, Venezuela
4694 : 2.8324599915e-05 -> 7 Novembre, Tunisia
4695 : 2.8324599915e-05 -> Iosco County, United States
4696 : 2.8324599915e-05 -> Kaieteur, Guyana
4697 : 2.8324599915e-05 -> Phetchabun, Thailand
4698 : 2.8324599915e-05 -> El Toro, United States
4699 : 2.8324599915e-05 -> Ratanakiri, Cambodia
4700 : 2.8324599915e-05 -> Downtown, United States
4701 : 2.8324599915e-05 -> Fagali\\'i, Samoa
4702 : 2.8324599915e-05 -> Thangool, Australia
4703 : 2.8324599915e-05 -> Heydar Aliyev, Azerbaijan
4704 : 2.8324599915e-05 -> Sedona, United States
4705 : 2.8324599915e-05 -> Bowerman Field, United States
4706 : 2.8324599915e-05 -> Bagan, Burma
4707 : 2.8324599915e-05 -> Groton New London, United States
4708 : 2.8324599915e-05 -> Sanford Regional, United States
4709 : 2.8324599915e-05 -> Concord Municipal, United States
4710 : 2.8324599915e-05 -> Hartness State, United States
4711 : 2.8324599915e-05 -> Newport State, United States
4712 : 2.8324599915e-05 -> Lake Tahoe Airport, United States
4713 : 2.8324599915e-05 -> Fort Collins Loveland Muni, United States
4714 : 2.8324599915e-05 -> Mansfield Lahm Regional, United States
4715 : 2.8324599915e-05 -> Cuyahoga County, United States
4716 : 2.8324599915e-05 -> Aklavik, Canada
4717 : 2.8324599915e-05 -> Waikoloa Heliport, United States
4718 : 2.8324599915e-05 -> Athen Helenikon Airport, Greece
4719 : 2.8324599915e-05 -> Ozona Muni, United States
4720 : 2.8324599915e-05 -> Draughon Miller Central Texas Rgnl, United States
4721 : 2.8324599915e-05 -> Stephens Co, United States
4722 : 2.8324599915e-05 -> Las Cruces Intl, United States
4723 : 2.8324599915e-05 -> La Junta Muni, United States
4724 : 2.8324599915e-05 -> West Houston, United States
4725 : 2.8324599915e-05 -> Las Vegas Muni, United States
4726 : 2.8324599915e-05 -> Fort Stockton Pecos Co, United States
4727 : 2.8324599915e-05 -> Centennial, United States
4728 : 2.8324599915e-05 -> Hayman Island Airport, Australia
4729 : 2.8324599915e-05 -> Sugar Land Regional Airport, United States
4730 : 2.8324599915e-05 -> Gounda Airport, Central African Republic
4731 : 2.8324599915e-05 -> Verkehrslandeplatz Juist, Germany
4732 : 2.8324599915e-05 -> Sonderlandeplatz Norden-Norddeich, Germany
4733 : 2.8324599915e-05 -> Bajhang, Nepal
4734 : 2.8324599915e-05 -> Dolpa, Nepal
4735 : 2.8324599915e-05 -> Simikot, Nepal
4736 : 2.8324599915e-05 -> Taplejung, Nepal
4737 : 2.8324599915e-05 -> Chaurjhari, Nepal
4738 : 2.8324599915e-05 -> Jumla, Nepal
4739 : 2.8324599915e-05 -> Rukumkot, Nepal
4740 : 2.8324599915e-05 -> Tulsipur, Nepal
4741 : 2.8324599915e-05 -> Rumjatar, Nepal
4742 : 2.8324599915e-05 -> Thamkharka, Nepal
4743 : 2.8324599915e-05 -> Phaplu, Nepal
4744 : 2.8324599915e-05 -> Manang, Nepal
4745 : 2.8324599915e-05 -> Jomsom, Nepal
4746 : 2.8324599915e-05 -> Lamidanda, Nepal
4747 : 2.8324599915e-05 -> Bhojpur, Nepal
4748 : 2.8324599915e-05 -> Lukla, Nepal
4749 : 2.8324599915e-05 -> Flugplatz Merzbrueck, Germany
4750 : 2.8324599915e-05 -> Khamti, Burma
4751 : 2.8324599915e-05 -> Magwe, Burma
4752 : 2.8324599915e-05 -> Blythe Airport, United States
4753 : 2.8324599915e-05 -> Santa Elena Airport, Venezuela
4754 : 2.8324599915e-05 -> Mafia, Tanzania
4755 : 2.8324599915e-05 -> Koromiko, New Zealand
4756 : 2.8324599915e-05 -> Kaikoura, New Zealand
4757 : 2.8324599915e-05 -> Levuka Airfield, Fiji
4758 : 2.8324599915e-05 -> Ekati, Canada
4759 : 2.8324599915e-05 -> Phu Bai, Vietnam
4760 : 2.8324599915e-05 -> Orlando, United States
4761 : 2.8324599915e-05 -> Nauru Intl, Nauru
4762 : 2.8324599915e-05 -> Panama City Bay Co Intl, United States
4763 : 2.8324599915e-05 -> Arthur Dunn Airpark, United States
4764 : 2.8324599915e-05 -> Van Nuys, United States
4765 : 2.8324599915e-05 -> Port O\\'Connor Airfield, United States
4766 : 2.8324599915e-05 -> David Wayne Hooks Field, United States
4767 : 2.8324599915e-05 -> Seronera, Tanzania
4768 : 2.8324599915e-05 -> Stuttgart Railway Station, Germany
4769 : 2.8324599915e-05 -> Cologne Railway, Germany
4770 : 2.8324599915e-05 -> East 34th Street Heliport, United States
4771 : 2.8324599915e-05 -> Milford Sound Airport, New Zealand
4772 : 2.8324599915e-05 -> Xewkija Heliport, Malta
4773 : 2.8324599915e-05 -> Talkeetna, United States
4774 : 2.8324599915e-05 -> Bimini North Seaplane Base, Bahamas
4775 : 2.8324599915e-05 -> Qasigiannguit, Greenland
4776 : 2.8324599915e-05 -> Wall Street Heliport, United States
4777 : 2.8324599915e-05 -> Beihan, Yemen
4778 : 2.8324599915e-05 -> Yasser Arafat Intl, Palestine
4779 : 2.8324599915e-05 -> Assab Intl, Eritrea
4780 : 2.8324599915e-05 -> Pajuostis, Lithuania
4781 : 2.8324599915e-05 -> Barysiai, Lithuania
4782 : 2.8324599915e-05 -> Siauliai Intl, Lithuania
4783 : 2.8324599915e-05 -> Liepaja Intl, Latvia
4784 : 2.8324599915e-05 -> Nakhon Ratchasima, Thailand
4785 : 2.8324599915e-05 -> Selaparang, Indonesia
4786 : 2.8324599915e-05 -> Satar Tacik, Indonesia
4787 : 2.8324599915e-05 -> Dabo, Indonesia
4788 : 2.8324599915e-05 -> Pondok Cabe, Indonesia
4789 : 2.8324599915e-05 -> Tunggul Wulung, Indonesia
4790 : 2.8324599915e-05 -> Penggung, Indonesia
4791 : 2.8324599915e-05 -> Maimun Saleh, Indonesia
4792 : 2.8324599915e-05 -> Robins Afb, United States
4793 : 2.8324599915e-05 -> Mc Minnville Muni, United States
4794 : 2.8324599915e-05 -> Ladd Aaf, United States
4795 : 2.8324599915e-05 -> Craig Fld, United States
4796 : 2.8324599915e-05 -> Grissom Arb, United States
4797 : 2.8324599915e-05 -> Oceana Nas, United States
4798 : 2.8324599915e-05 -> Kendall Tamiami Executive, United States
4799 : 2.8324599915e-05 -> Columbus Afb, United States
4800 : 2.8324599915e-05 -> Langley Afb, United States
4801 : 2.8324599915e-05 -> Condron Aaf, United States
4802 : 2.8324599915e-05 -> Hobart Muni, United States
4803 : 2.8324599915e-05 -> Meridian Nas, United States
4804 : 2.8324599915e-05 -> Cotulla Lasalle Co, United States
4805 : 2.8324599915e-05 -> Forbes Fld, United States
4806 : 2.8324599915e-05 -> Barksdale Afb, United States
4807 : 2.8324599915e-05 -> Gulkana, United States
4808 : 2.8324599915e-05 -> Offutt Afb, United States
4809 : 2.8324599915e-05 -> Kaneohe Bay Mcaf, United States
4810 : 2.8324599915e-05 -> Cannon Afb, United States
4811 : 2.8324599915e-05 -> Quantico Mcaf, United States
4812 : 2.8324599915e-05 -> Boca Raton, United States
4813 : 2.8324599915e-05 -> Westover Arb Metropolitan, United States
4814 : 2.8324599915e-05 -> Norfolk Ns, United States
4815 : 2.8324599915e-05 -> Mountain Home Afb, United States
4816 : 2.8324599915e-05 -> Snohomish Co, United States
4817 : 2.8324599915e-05 -> Griffing Sandusky, United States
4818 : 2.8324599915e-05 -> Waukegan Rgnl, United States
4819 : 2.8324599915e-05 -> March Arb, United States
4820 : 2.8324599915e-05 -> Nellis Afb, United States
4821 : 2.8324599915e-05 -> Eareckson As, United States
4822 : 2.8324599915e-05 -> Lakehurst Naes, United States
4823 : 2.8324599915e-05 -> Vandenberg Afb, United States
4824 : 2.8324599915e-05 -> Willow Run, United States
4825 : 2.8324599915e-05 -> Willow Grove Nas Jrb, United States
4826 : 2.8324599915e-05 -> Holloman Afb, United States
4827 : 2.8324599915e-05 -> Wallops Flight Facility, United States
4828 : 2.8324599915e-05 -> Sherman Aaf, United States
4829 : 2.8324599915e-05 -> Riverside Muni, United States
4830 : 2.8324599915e-05 -> Homestead Arb, United States
4831 : 2.8324599915e-05 -> Muir Aaf, United States
4832 : 2.8324599915e-05 -> Del Rio Intl, United States
4833 : 2.8324599915e-05 -> Opa Locka, United States
4834 : 2.8324599915e-05 -> Macdill Afb, United States
4835 : 2.8324599915e-05 -> Nogales Intl, United States
4836 : 2.8324599915e-05 -> Bradshaw Aaf, United States
4837 : 2.8324599915e-05 -> Beauregard Rgnl, United States
4838 : 2.8324599915e-05 -> Barking Sands Pmrf, United States
4839 : 2.8324599915e-05 -> Moffett Federal Afld, United States
4840 : 2.8324599915e-05 -> North Central State, United States
4841 : 2.8324599915e-05 -> Hartford Brainard, United States
4842 : 2.8324599915e-05 -> Elkins Randolph Co Jennings Randolph, United States
4843 : 2.8324599915e-05 -> Millington Rgnl Jetport, United States
4844 : 2.8324599915e-05 -> Black Rock, United States
4845 : 2.8324599915e-05 -> Tucumcari Muni, United States
4846 : 2.8324599915e-05 -> Phillips Aaf, United States
4847 : 2.8324599915e-05 -> Beaufort, United States
4848 : 2.8324599915e-05 -> New Orleans Nas Jrb, United States
4849 : 2.8324599915e-05 -> Mc Connell Afb, United States
4850 : 2.8324599915e-05 -> Mineral Wells, United States
4851 : 2.8324599915e-05 -> Wright Patterson Afb, United States
4852 : 2.8324599915e-05 -> Princeton Muni, United States
4853 : 2.8324599915e-05 -> Henry Post Aaf, United States
4854 : 2.8324599915e-05 -> Drake Fld, United States
4855 : 2.8324599915e-05 -> El Centro Naf, United States
4856 : 2.8324599915e-05 -> Randolph Afb, United States
4857 : 2.8324599915e-05 -> Palmdale Rgnl Usaf Plt 42, United States
4858 : 2.8324599915e-05 -> Truth Or Consequences Muni, United States
4859 : 2.8324599915e-05 -> Northeast Philadelphia, United States
4860 : 2.8324599915e-05 -> Key West Nas, United States
4861 : 2.8324599915e-05 -> Selfridge Angb, United States
4862 : 2.8324599915e-05 -> Fallon Nas, United States
4863 : 2.8324599915e-05 -> Cape May Co, United States
4864 : 2.8324599915e-05 -> Coleman A Young Muni, United States
4865 : 2.8324599915e-05 -> Majors, United States
4866 : 2.8324599915e-05 -> Shaw Afb, United States
4867 : 2.8324599915e-05 -> Lackland Afb Kelly Fld Annex, United States
4868 : 2.8324599915e-05 -> Otis Angb, United States
4869 : 2.8324599915e-05 -> Fort Worth Meacham Intl, United States
4870 : 2.8324599915e-05 -> Dade Collier Training And Transition, United States
4871 : 2.8324599915e-05 -> Felts Fld, United States
4872 : 2.8324599915e-05 -> Calexico Intl, United States
4873 : 2.8324599915e-05 -> Godman Aaf, United States
4874 : 2.8324599915e-05 -> Jacksonville Nas, United States
4875 : 2.8324599915e-05 -> Hillsboro Muni, United States
4876 : 2.8324599915e-05 -> Dupage, United States
4877 : 2.8324599915e-05 -> Dyess Afb, United States
4878 : 2.8324599915e-05 -> Elmendorf Afb, United States
4879 : 2.8324599915e-05 -> Vero Beach Muni, United States
4880 : 2.8324599915e-05 -> Winkler Co, United States
4881 : 2.8324599915e-05 -> Mc Clellan Afld, United States
4882 : 2.8324599915e-05 -> Castle, United States
4883 : 2.8324599915e-05 -> Millville Muni, United States
4884 : 2.8324599915e-05 -> Hood Aaf, United States
4885 : 2.8324599915e-05 -> Mc Chord Afb, United States
4886 : 2.8324599915e-05 -> Tyndall Afb, United States
4887 : 2.8324599915e-05 -> Roscommon Co, United States
4888 : 2.8324599915e-05 -> Fairchild Afb, United States
4889 : 2.8324599915e-05 -> Dobbins Arb, United States
4890 : 2.8324599915e-05 -> Sacramento Executive, United States
4891 : 2.8324599915e-05 -> Baudette Intl, United States
4892 : 2.8324599915e-05 -> Emanuel Co, United States
4893 : 2.8324599915e-05 -> Cherry Point Mcas, United States
4894 : 2.8324599915e-05 -> Mc Guire Afb, United States
4895 : 2.8324599915e-05 -> Ardmore Muni, United States
4896 : 2.8324599915e-05 -> Angelina Co, United States
4897 : 2.8324599915e-05 -> Eielson Afb, United States
4898 : 2.8324599915e-05 -> Polk Aaf, United States
4899 : 2.8324599915e-05 -> Pembina Muni, United States
4900 : 2.8324599915e-05 -> Rancho Murieta, United States
4901 : 2.8324599915e-05 -> Seymour Johnson Afb, United States
4902 : 2.8324599915e-05 -> Greater Kankakee, United States
4903 : 2.8324599915e-05 -> Beale Afb, United States
4904 : 2.8324599915e-05 -> Minot Afb, United States
4905 : 2.8324599915e-05 -> Altus Afb, United States
4906 : 2.8324599915e-05 -> Esler Rgnl, United States
4907 : 2.8324599915e-05 -> Coulter Fld, United States
4908 : 2.8324599915e-05 -> Mc Alester Rgnl, United States
4909 : 2.8324599915e-05 -> Ellsworth Afb, United States
4910 : 2.8324599915e-05 -> Teterboro, United States
4911 : 2.8324599915e-05 -> Patrick Afb, United States
4912 : 2.8324599915e-05 -> Lone Star Executive, United States
4913 : 2.8324599915e-05 -> Menominee Marinette Twin Co, United States
4914 : 2.8324599915e-05 -> Hill Afb, United States
4915 : 2.8324599915e-05 -> Edward F Knapp State, United States
4916 : 2.8324599915e-05 -> Grant Co Intl, United States
4917 : 2.8324599915e-05 -> Terre Haute Intl Hulman Fld, United States
4918 : 2.8324599915e-05 -> Sierra Vista Muni Libby Aaf, United States
4919 : 2.8324599915e-05 -> Bowman Fld, United States
4920 : 2.8324599915e-05 -> Biggs Aaf, United States
4921 : 2.8324599915e-05 -> North Island Nas, United States
4922 : 2.8324599915e-05 -> Palm Beach Co Park, United States
4923 : 2.8324599915e-05 -> Tonopah Test Range, United States
4924 : 2.8324599915e-05 -> Francis S Gabreski, United States
4925 : 2.8324599915e-05 -> Greenwood Leflore, United States
4926 : 2.8324599915e-05 -> Akron Fulton Intl, United States
4927 : 2.8324599915e-05 -> Whiteman Afb, United States
4928 : 2.8324599915e-05 -> Dillingham, United States
4929 : 2.8324599915e-05 -> Scholes Intl At Galveston, United States
4930 : 2.8324599915e-05 -> Igor I Sikorsky Mem, United States
4931 : 2.8324599915e-05 -> Moody Afb, United States
4932 : 2.8324599915e-05 -> Alice Intl, United States
4933 : 2.8324599915e-05 -> Whidbey Island Nas, United States
4934 : 2.8324599915e-05 -> Ellington Fld, United States
4935 : 2.8324599915e-05 -> Palmer Muni, United States
4936 : 2.8324599915e-05 -> Northway, United States
4937 : 2.8324599915e-05 -> Buckley Afb, United States
4938 : 2.8324599915e-05 -> Grand Forks Afb, United States
4939 : 2.8324599915e-05 -> Pensacola Nas, United States
4940 : 2.8324599915e-05 -> Davis Monthan Afb, United States
4941 : 2.8324599915e-05 -> St Clair Co Intl, United States
4942 : 2.8324599915e-05 -> Wheeler Sack Aaf, United States
4943 : 2.8324599915e-05 -> Bob Sikes, United States
4944 : 2.8324599915e-05 -> Southern California Logistics, United States
4945 : 2.8324599915e-05 -> Smith Reynolds, United States
4946 : 2.8324599915e-05 -> Andrews Afb, United States
4947 : 2.8324599915e-05 -> Millinocket Muni, United States
4948 : 2.8324599915e-05 -> Page Fld, United States
4949 : 2.8324599915e-05 -> Albert Whitted, United States
4950 : 2.8324599915e-05 -> Hickory Rgnl, United States
4951 : 2.8324599915e-05 -> Marshall Aaf, United States
4952 : 2.8324599915e-05 -> Kingsville Nas, United States
4953 : 2.8324599915e-05 -> Lawson Aaf, United States
4954 : 2.8324599915e-05 -> Keesler Afb, United States
4955 : 2.8324599915e-05 -> Childress Muni, United States
4956 : 2.8324599915e-05 -> Davis Fld, United States
4957 : 2.8324599915e-05 -> Upolu, United States
4958 : 2.8324599915e-05 -> Gray Aaf, United States
4959 : 2.8324599915e-05 -> Kirtland Air Force Base, United States
4960 : 2.8324599915e-05 -> Elizabeth City Cgas Rgnl, United States
4961 : 2.8324599915e-05 -> Tinker Afb, United States
4962 : 2.8324599915e-05 -> Arkansas Intl, United States
4963 : 2.8324599915e-05 -> Palacios Muni, United States
4964 : 2.8324599915e-05 -> Patuxent River Nas, United States
4965 : 2.8324599915e-05 -> Campbell Aaf, United States
